id,title,type,price,state,city,areaSqFt,bedrooms,bathrooms,amenities,furnished,availableFrom,listedBy,tags,colorTheme,rating,isVerified,listingType
PROP1620,Bill wish hear million ask.,Penthouse,38609054,West Bengal,Kolkata,3600,6,4,power-backup|pool|lift|security|garden,Unfurnished,2025-10-09,Builder,affordable|sea-view|family-friendly,#8bbc41,1.3,True,rent
PROP1621,Your year fly.,Bungalow,37707799,Gujarat,Surat,2333,1,2,gym|wifi|lift|security|clubhouse|garden,Furnished,2025-06-08,Builder,lake-view|near-metro|luxury|gated-community,#814ed6,3.1,True,rent
PROP1622,Possible by none.,Studio,11979296,West Bengal,Kolkata,882,6,2,lift|pool|power-backup|garden|clubhouse,Furnished,2025-08-28,Owner,luxury|gated-community,#0f704e,1.8,True,sale
PROP1623,Beautiful especially charge.,Studio,11044621,Tamil Nadu,Madurai,4381,4,4,pool|clubhouse|garden,Semi,2025-08-22,Agent,affordable|near-metro|family-friendly,#fcac4c,4.8,False,sale
PROP1624,Policy morning.,Studio,46294000,West Bengal,Kolkata,3952,6,4,garden|gym|clubhouse|lift,Unfurnished,2025-07-01,Builder,family-friendly|gated-community|near-metro|luxury,#93fa18,4.2,True,rent
PROP1625,Too generation.,Apartment,32221531,Tamil Nadu,Chennai,3149,5,3,security|lift|wifi|power-backup,Semi,2025-10-12,Owner,gated-community|sea-view|near-metro,#ec73c2,3.0,True,sale
PROP1626,Entire others.,Bungalow,45642403,Gujarat,Vadodara,2484,3,3,pool|lift|power-backup|security|garden|clubhouse,Furnished,2025-06-06,Agent,luxury|near-metro|family-friendly,#7f0901,4.8,True,rent
PROP1627,Those yard.,Apartment,40679436,Gujarat,Ahmedabad,3937,5,1,power-backup|clubhouse|garden,Unfurnished,2025-06-13,Builder,luxury|family-friendly|affordable|lake-view,#33e465,2.9,True,rent
PROP1628,Area interesting however least.,Villa,40055253,Delhi,New Delhi,752,5,2,gym|wifi|pool|lift|garden,Unfurnished,2025-06-24,Agent,lake-view|gated-community,#86e9ac,3.5,True,rent
PROP1629,Why bar boy.,Villa,47294640,Delhi,New Delhi,2146,3,2,parking|lift|garden,Semi,2025-10-02,Agent,near-metro|luxury,#880d0a,2.3,True,rent
PROP1630,To policy kind wonder head.,Studio,27168233,Delhi,New Delhi,1175,3,4,wifi|gym|power-backup|garden,Semi,2025-09-28,Agent,gated-community|family-friendly,#e1c8b7,3.1,False,sale
PROP1631,Night old join challenge.,Studio,27558166,Delhi,New Delhi,825,1,1,power-backup|parking|wifi|garden|lift|pool,Furnished,2025-11-06,Builder,affordable|corner-plot|gated-community|near-metro,#3bf41b,3.6,False,rent
PROP1632,Writer offer recently.,Apartment,37977436,Karnataka,Bangalore,1666,5,1,garden|gym|pool|parking|power-backup,Furnished,2025-08-04,Builder,family-friendly|luxury|lake-view|sea-view,#5b5140,1.8,True,sale
PROP1633,Would age bit floor.,Penthouse,22969315,Gujarat,Ahmedabad,4919,1,3,power-backup|lift|gym|clubhouse|garden,Furnished,2025-11-12,Builder,lake-view|luxury|near-metro,#98c791,3.0,True,sale
PROP1634,Executive series share.,Penthouse,40713009,Tamil Nadu,Chennai,3046,2,3,lift|pool|garden,Unfurnished,2025-10-06,Builder,lake-view|family-friendly|luxury|sea-view,#37bd44,2.3,True,rent
PROP1635,Region out sure.,Apartment,39935439,Delhi,New Delhi,4261,2,3,power-backup|pool|clubhouse|garden|parking,Semi,2025-08-29,Owner,affordable|gated-community,#6c320c,4.1,False,sale
PROP1636,View partner matter.,Studio,11939519,West Bengal,Siliguri,2594,6,2,clubhouse|garden|power-backup|parking|wifi,Unfurnished,2025-09-05,Agent,gated-community|family-friendly|near-metro,#ff92bd,4.2,True,sale
PROP1637,Past type chair plan shake.,Villa,8818077,West Bengal,Kolkata,1478,2,4,power-backup|parking|wifi|gym|lift|security,Unfurnished,2025-10-06,Agent,near-metro|sea-view,#cba989,4.2,False,sale
PROP1638,Piece keep recognize conference.,Studio,32646293,West Bengal,Kolkata,1186,5,1,lift|wifi|clubhouse|garden,Furnished,2025-10-25,Agent,family-friendly|luxury|near-metro|lake-view,#18a25f,4.6,True,sale
PROP1639,Important despite game several.,Penthouse,33320757,Delhi,New Delhi,1489,4,3,garden|gym|security,Unfurnished,2025-08-15,Agent,gated-community|luxury|near-metro|sea-view,#2fd46e,4.9,True,sale
PROP1640,Democrat defense evidence citizen.,Apartment,32383450,Tamil Nadu,Coimbatore,1945,6,1,security|garden|clubhouse,Semi,2025-08-11,Agent,near-metro|family-friendly|luxury|sea-view,#82e755,2.8,True,rent
PROP1641,Guess get need.,Penthouse,26068952,Karnataka,Mangalore,2171,6,2,wifi|power-backup|security|clubhouse,Unfurnished,2025-10-02,Builder,family-friendly|gated-community|near-metro|lake-view,#4a1966,4.3,False,rent
PROP1642,Trade strong record indeed.,Villa,14845237,West Bengal,Siliguri,4694,2,4,clubhouse|wifi|parking|gym,Furnished,2025-08-26,Agent,near-metro|lake-view|affordable|sea-view,#d1ca44,3.4,True,sale
PROP1643,Conference decade.,Bungalow,46490572,Gujarat,Vadodara,3438,5,1,security|parking|power-backup|clubhouse|gym,Semi,2025-08-06,Owner,gated-community|family-friendly|affordable|luxury,#0b6a26,4.2,False,sale
PROP1644,Fund social know.,Penthouse,36814709,Maharashtra,Pune,1769,5,3,garden|pool|power-backup|security|wifi,Furnished,2025-09-01,Builder,corner-plot|sea-view|lake-view,#197951,1.1,True,rent
PROP1645,Option those theory front.,Penthouse,27467889,Tamil Nadu,Chennai,3786,4,2,security|garden|lift|gym,Semi,2025-08-01,Owner,near-metro|family-friendly,#94966b,1.2,True,rent
PROP1646,Line large last.,Studio,18639577,Karnataka,Mysore,1880,6,2,power-backup|garden|pool|gym|lift,Semi,2025-07-11,Agent,sea-view|gated-community|corner-plot|luxury,#a590bf,4.4,True,rent
PROP1647,Expect manage father eight.,Penthouse,5710749,Tamil Nadu,Madurai,1659,6,2,garden|clubhouse|lift|wifi|gym,Unfurnished,2025-06-18,Agent,near-metro|family-friendly|corner-plot|affordable,#cf20d4,1.7,False,rent
PROP1648,Floor world chance factor.,Bungalow,37427616,Tamil Nadu,Madurai,1067,5,5,pool|parking|clubhouse|garden|lift,Semi,2025-08-19,Agent,luxury|gated-community|sea-view,#4fbac9,1.9,True,sale
PROP1649,Who exactly billion.,Studio,11041096,Karnataka,Bangalore,4041,2,1,gym|wifi|lift|clubhouse|power-backup,Semi,2025-09-30,Agent,family-friendly|lake-view|sea-view,#84c8f5,3.7,True,sale
PROP1650,Management family bad friend two.,Studio,32951759,Delhi,New Delhi,1611,5,1,pool|power-backup|clubhouse|security|lift,Semi,2025-10-27,Agent,near-metro|corner-plot,#395271,1.4,True,sale
PROP1651,Every contain along stand offer.,Penthouse,34481416,West Bengal,Kolkata,2783,5,4,security|pool|wifi|clubhouse|lift|parking,Semi,2025-06-22,Builder,family-friendly|luxury|affordable|near-metro,#8e3887,1.0,False,sale
PROP1652,Without month.,Studio,15788743,Tamil Nadu,Madurai,4332,3,1,parking|garden|lift|pool|power-backup,Semi,2025-10-26,Owner,sea-view|family-friendly|lake-view|near-metro,#53d837,1.2,False,rent
PROP1653,Network reality among agency teacher.,Apartment,43846796,Tamil Nadu,Coimbatore,4015,1,2,pool|garden|security|lift|parking,Furnished,2025-06-17,Agent,gated-community|corner-plot,#77c7ed,3.7,True,rent
PROP1654,Feeling tough something grow.,Studio,37224774,Delhi,New Delhi,900,3,5,wifi|gym|lift|security|clubhouse|garden,Semi,2025-07-23,Agent,near-metro|family-friendly|gated-community,#03e8a8,4.0,True,sale
PROP1655,Free however machine people.,Apartment,9891781,West Bengal,Kolkata,3687,3,2,garden|pool|gym|power-backup,Furnished,2025-10-07,Owner,family-friendly|luxury|gated-community,#3ac382,3.9,False,sale
PROP1656,Support plan.,Bungalow,9855666,Gujarat,Ahmedabad,3825,1,1,gym|wifi|pool,Semi,2025-08-21,Agent,near-metro|corner-plot|luxury|family-friendly,#ae1458,2.1,True,rent
PROP1657,Much blood.,Apartment,33189191,Tamil Nadu,Chennai,1289,3,5,pool|gym|power-backup|lift|clubhouse|parking,Unfurnished,2025-06-28,Owner,sea-view|lake-view|luxury|family-friendly,#d8a1ed,3.3,False,rent
PROP1658,Impact view.,Apartment,11897898,Gujarat,Surat,4535,3,4,lift|security|gym,Unfurnished,2025-09-22,Builder,sea-view|near-metro|corner-plot|luxury,#541c33,3.8,True,rent
PROP1659,Important despite bank.,Villa,2031504,Gujarat,Vadodara,3044,6,2,clubhouse|garden|lift|power-backup|wifi|security,Unfurnished,2025-11-17,Agent,corner-plot|gated-community|sea-view,#5e3203,1.7,False,sale
PROP1660,Happy body computer.,Studio,30863593,Delhi,New Delhi,4994,6,5,wifi|lift|garden,Unfurnished,2025-11-07,Owner,gated-community|corner-plot|luxury,#7d8a9f,4.9,True,rent
PROP1661,Conference pull owner long.,Villa,45891256,Gujarat,Ahmedabad,3580,1,4,parking|power-backup|gym|lift,Furnished,2025-10-29,Owner,luxury|corner-plot|family-friendly,#f96793,4.6,True,sale
PROP1662,Memory alone sure contain.,Studio,48954552,Karnataka,Mysore,2029,2,1,pool|gym|wifi|clubhouse|lift,Furnished,2025-06-07,Owner,lake-view|gated-community|corner-plot,#16848a,1.9,True,rent
PROP1663,Fear have analysis figure.,Studio,22201800,Gujarat,Vadodara,1217,3,2,garden|wifi|power-backup|clubhouse|parking|lift,Unfurnished,2025-10-21,Owner,family-friendly|lake-view|luxury,#3904e8,3.7,False,rent
PROP1664,Onto soon crime father.,Bungalow,27908083,West Bengal,Siliguri,4798,2,3,pool|garden|lift|security|wifi|clubhouse,Unfurnished,2025-10-18,Owner,near-metro|corner-plot|gated-community,#df2993,3.9,True,sale
PROP1665,Our or wide.,Bungalow,36924601,Karnataka,Bangalore,3429,3,5,wifi|parking|clubhouse|lift|power-backup|security,Furnished,2025-11-02,Owner,lake-view|sea-view,#6ef32a,4.3,True,sale
PROP1666,Without cold area.,Apartment,18895238,Tamil Nadu,Chennai,4690,5,2,clubhouse|gym|power-backup|wifi,Semi,2025-11-18,Agent,luxury|affordable|sea-view|corner-plot,#a63f74,1.4,True,rent
PROP1667,Push recently build.,Studio,49027895,Delhi,New Delhi,3793,6,3,lift|power-backup|garden,Semi,2025-08-07,Agent,gated-community|affordable|corner-plot|family-friendly,#f9217c,2.7,False,rent
PROP1668,Tonight stand hotel mind.,Bungalow,26913216,Maharashtra,Mumbai,1913,2,4,parking|gym|security|pool|garden|lift,Semi,2025-08-21,Agent,lake-view|corner-plot|affordable,#1f5e78,3.4,False,sale
PROP1669,Home address nothing open stage.,Apartment,25634507,Gujarat,Ahmedabad,3275,5,1,pool|clubhouse|power-backup|lift|security|parking,Unfurnished,2025-07-15,Builder,near-metro|affordable|family-friendly|sea-view,#4061aa,1.6,False,rent
PROP1670,Partner kid shoulder.,Apartment,19059928,Gujarat,Ahmedabad,3854,3,2,security|clubhouse|lift,Furnished,2025-11-22,Builder,affordable|corner-plot|luxury,#6f7cca,4.2,False,rent
PROP1671,People thousand size raise.,Apartment,674889,Tamil Nadu,Madurai,2980,2,1,pool|power-backup|garden|clubhouse|lift,Unfurnished,2025-06-08,Agent,family-friendly|luxury|corner-plot|sea-view,#f461c7,3.1,False,rent
PROP1672,Learn similar suddenly.,Studio,42716833,West Bengal,Kolkata,4797,5,4,clubhouse|garden|pool|lift|wifi,Semi,2025-08-06,Owner,affordable|lake-view,#06cedf,3.7,False,sale
PROP1673,Center wrong eye.,Bungalow,34407486,Delhi,New Delhi,1026,2,5,parking|lift|pool|garden|gym,Unfurnished,2025-08-08,Builder,sea-view|family-friendly|affordable|corner-plot,#cfb178,4.0,False,rent
PROP1674,Green certainly push despite total.,Penthouse,5917097,Tamil Nadu,Coimbatore,3820,1,4,security|power-backup|wifi,Furnished,2025-09-07,Agent,affordable|family-friendly|corner-plot|lake-view,#67306f,2.8,False,sale
PROP1675,Wonder computer.,Studio,11489662,Delhi,New Delhi,3962,4,5,power-backup|security|garden|pool|wifi,Unfurnished,2025-10-23,Agent,luxury|family-friendly|gated-community|corner-plot,#de32d1,4.7,True,sale
PROP1676,Your term message.,Bungalow,36541283,Tamil Nadu,Madurai,3109,3,3,wifi|clubhouse|power-backup|security,Unfurnished,2025-10-27,Agent,corner-plot|sea-view|affordable|family-friendly,#1dee0d,2.1,False,sale
PROP1677,Start no where.,Villa,10231575,Maharashtra,Nagpur,649,4,2,pool|security|clubhouse|power-backup,Semi,2025-10-16,Owner,sea-view|corner-plot|luxury,#7c90b2,1.5,False,rent
PROP1678,Opportunity prove require foreign.,Villa,26053420,Gujarat,Surat,658,2,4,garden|wifi|lift|security,Unfurnished,2025-11-21,Builder,gated-community|luxury|corner-plot,#e369a3,1.5,False,sale
PROP1679,Skin pull yeah professional born.,Studio,28356493,West Bengal,Siliguri,1133,4,2,security|lift|power-backup|garden|pool|gym,Furnished,2025-09-10,Agent,corner-plot|affordable,#07f0e0,4.9,False,rent
PROP1680,Force it child day.,Studio,42407951,West Bengal,Siliguri,1027,3,3,garden|pool|lift|power-backup|wifi|gym,Furnished,2025-11-08,Owner,lake-view|gated-community,#cad4fa,4.0,True,rent
PROP1681,Position close common happy.,Bungalow,25145765,Gujarat,Surat,3321,2,4,garden|wifi|lift|pool|power-backup|clubhouse,Semi,2025-08-11,Owner,affordable|corner-plot,#07f463,2.6,True,sale
PROP1682,Activity trip morning.,Apartment,6901588,Karnataka,Mysore,4254,2,4,pool|wifi|lift|parking|security,Semi,2025-10-02,Builder,corner-plot|affordable|sea-view,#758496,1.8,True,rent
PROP1683,Throw along how her.,Apartment,8048839,Karnataka,Bangalore,1495,4,4,pool|wifi|security|parking,Unfurnished,2025-07-30,Owner,gated-community|lake-view|corner-plot,#8bb631,3.2,True,rent
PROP1684,Moment health finally effect.,Penthouse,1042700,Gujarat,Surat,4189,6,4,wifi|parking|clubhouse|pool,Unfurnished,2025-09-10,Owner,corner-plot|affordable|gated-community,#81f3f2,1.5,True,rent
PROP1685,Apply raise energy.,Penthouse,17343799,West Bengal,Kolkata,858,6,2,parking|pool|wifi,Semi,2025-09-02,Agent,lake-view|affordable,#b807f1,1.1,False,sale
PROP1686,Respond right language.,Studio,33979625,West Bengal,Siliguri,4569,5,4,garden|pool|gym|clubhouse,Semi,2025-08-31,Agent,gated-community|lake-view,#1747f3,2.9,False,sale
PROP1687,Method clear relate.,Bungalow,28668371,Maharashtra,Pune,769,5,3,pool|lift|gym|clubhouse|wifi,Furnished,2025-11-14,Owner,gated-community|luxury,#53d1af,2.6,False,sale
PROP1688,Way share.,Bungalow,2163236,Gujarat,Ahmedabad,1106,4,2,wifi|power-backup|gym|security|parking|lift,Furnished,2025-07-24,Agent,luxury|affordable|gated-community,#d2b396,3.4,True,rent
PROP1689,You type place form.,Villa,39277651,West Bengal,Kolkata,921,2,3,clubhouse|power-backup|gym|pool,Unfurnished,2025-11-12,Builder,luxury|lake-view|sea-view,#b4d639,1.5,False,rent
PROP1690,Behind try yourself view officer.,Apartment,26880614,West Bengal,Kolkata,1192,2,5,pool|wifi|power-backup|parking|clubhouse,Semi,2025-11-08,Agent,lake-view|luxury,#6cc411,3.4,False,rent
PROP1691,Present mind inside together rest.,Studio,16929634,Delhi,New Delhi,3895,4,1,power-backup|parking|pool,Furnished,2025-06-30,Builder,corner-plot|sea-view,#a87438,1.0,True,rent
PROP1692,Upon challenge live feeling.,Villa,42229777,West Bengal,Siliguri,2679,6,5,pool|lift|gym|parking|wifi|clubhouse,Furnished,2025-07-01,Builder,sea-view|family-friendly,#4636c8,2.8,False,rent
PROP1693,Finally win friend answer of.,Penthouse,35655271,Tamil Nadu,Coimbatore,3089,1,3,gym|pool|power-backup|wifi,Furnished,2025-10-04,Owner,luxury|corner-plot|affordable|sea-view,#6da8b4,1.5,False,rent
PROP1694,Live leg their.,Studio,49351538,Tamil Nadu,Madurai,3977,5,5,power-backup|parking|gym|pool|garden,Semi,2025-06-30,Agent,corner-plot|luxury|near-metro,#e0c6db,4.6,False,rent
PROP1695,Check standard million toward same.,Penthouse,28222864,West Bengal,Kolkata,4020,2,5,pool|lift|power-backup|parking,Furnished,2025-07-16,Builder,corner-plot|family-friendly|gated-community|lake-view,#ae9c40,5.0,False,rent
PROP1696,Season dog financial ability.,Bungalow,48821723,Gujarat,Ahmedabad,2601,6,3,security|garden|clubhouse|parking|power-backup,Semi,2025-08-16,Agent,near-metro|sea-view,#8a2462,1.6,False,sale
PROP1697,Expert effect floor.,Villa,35426495,Delhi,New Delhi,3782,3,1,power-backup|lift|security|garden|wifi,Furnished,2025-06-15,Builder,gated-community|family-friendly,#44eb82,3.9,True,rent
PROP1698,Huge begin will manage.,Studio,30694106,Karnataka,Bangalore,450,4,5,wifi|clubhouse|lift,Semi,2025-06-13,Agent,family-friendly|sea-view|affordable|near-metro,#68a45b,2.2,False,rent
PROP1699,Race federal find join.,Bungalow,639633,Tamil Nadu,Chennai,4046,2,2,power-backup|lift|security|wifi|pool,Furnished,2025-09-16,Agent,near-metro|affordable,#ca68cc,1.1,False,sale
PROP1700,Half understand believe.,Penthouse,22616777,West Bengal,Siliguri,759,5,4,security|parking|clubhouse,Furnished,2025-11-06,Owner,lake-view|near-metro|sea-view,#485bcd,1.4,False,rent
PROP1701,Type but street.,Villa,37472163,Maharashtra,Nagpur,3628,2,1,gym|security|garden,Furnished,2025-10-04,Agent,near-metro|lake-view|sea-view|luxury,#973eec,1.3,False,rent
PROP1702,Politics speech meeting remember.,Studio,20839976,Karnataka,Bangalore,2020,2,1,power-backup|wifi|lift|parking,Furnished,2025-10-30,Agent,affordable|lake-view,#0a6317,4.5,False,sale
PROP1703,His movement next usually I.,Studio,20703863,Tamil Nadu,Coimbatore,2517,4,1,wifi|clubhouse|parking|power-backup|lift|security,Unfurnished,2025-09-06,Agent,sea-view|gated-community|family-friendly|near-metro,#c55568,2.6,False,rent
PROP1704,Power expert.,Studio,29109342,Maharashtra,Mumbai,1153,5,5,pool|security|wifi,Semi,2025-08-19,Owner,affordable|luxury,#20ca7a,2.3,False,sale
PROP1705,War black.,Bungalow,37957359,Delhi,New Delhi,1257,6,2,wifi|garden|security|clubhouse|gym,Unfurnished,2025-08-20,Agent,family-friendly|sea-view|gated-community,#fe67e4,1.9,True,rent
PROP1706,Forward price head.,Bungalow,46035399,Tamil Nadu,Madurai,3678,3,4,clubhouse|security|gym|pool,Semi,2025-06-28,Owner,gated-community|near-metro|affordable,#b73a46,4.1,False,sale
PROP1707,Hand single.,Bungalow,33805753,Tamil Nadu,Coimbatore,460,6,4,clubhouse|wifi|garden|lift,Unfurnished,2025-09-28,Owner,gated-community|luxury,#9943a9,1.3,True,sale
PROP1708,Eat tax.,Bungalow,11305403,Karnataka,Mangalore,4807,5,1,garden|wifi|clubhouse|gym|power-backup,Semi,2025-07-06,Agent,near-metro|lake-view,#444665,2.7,False,rent
PROP1709,Imagine thousand drop available.,Studio,26598530,Tamil Nadu,Chennai,1337,2,1,garden|power-backup|clubhouse,Unfurnished,2025-08-05,Builder,near-metro|lake-view|family-friendly|affordable,#0f8f08,2.2,False,rent
PROP1710,List so agent.,Penthouse,22750881,Tamil Nadu,Madurai,4877,3,4,clubhouse|garden|lift|security,Semi,2025-10-29,Agent,sea-view|corner-plot|gated-community|near-metro,#19b2cf,4.2,False,sale
PROP1711,Whether view ground become care.,Villa,38771802,Delhi,New Delhi,939,1,2,garden|power-backup|security,Semi,2025-06-09,Agent,luxury|lake-view|affordable|near-metro,#ee1dad,4.4,True,rent
PROP1712,Letter society compare eye wonder.,Villa,3515709,Delhi,New Delhi,4226,2,2,security|parking|pool|garden|wifi|clubhouse,Unfurnished,2025-07-31,Builder,sea-view|corner-plot,#5205ff,1.8,True,sale
PROP1713,All degree upon he figure.,Bungalow,31634364,Gujarat,Surat,4941,6,3,lift|security|gym|wifi,Unfurnished,2025-10-19,Builder,family-friendly|lake-view|luxury|near-metro,#b7a7be,3.9,True,sale
PROP1714,Through receive left real.,Apartment,1369333,Tamil Nadu,Chennai,4775,2,3,parking|clubhouse|power-backup|security|lift,Semi,2025-07-04,Builder,luxury|gated-community|sea-view,#5b049d,1.6,True,sale
PROP1715,Today medical consumer woman.,Bungalow,28069324,Delhi,New Delhi,769,1,5,power-backup|clubhouse|wifi|garden|lift,Semi,2025-10-12,Agent,lake-view|gated-community|affordable|near-metro,#cddc61,4.4,False,rent
PROP1716,Near suddenly.,Penthouse,29524247,Delhi,New Delhi,815,2,5,gym|parking|security,Semi,2025-07-09,Agent,near-metro|sea-view|affordable|family-friendly,#4f806f,4.9,True,rent
PROP1717,Week body.,Studio,14021168,Karnataka,Mysore,2821,5,1,security|garden|parking|pool|wifi|lift,Semi,2025-07-11,Builder,lake-view|luxury,#5bb73a,2.6,False,sale
PROP1718,Too off ground dream.,Villa,19806981,Maharashtra,Nagpur,1717,1,5,parking|lift|security|wifi|gym,Furnished,2025-09-13,Owner,affordable|family-friendly|near-metro|corner-plot,#ae42d6,3.1,True,rent
